v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
0.0,0,5,0,1,0,0,0.0,0,2,2,0,3,3,0,5,5,5,5,0,0.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7e1087a37,3,2,0,5,1.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,1,54,0,2916,25,0,9,2.7777777,2.25,0.0,2916,2
0.0,0,4,0,1,1,1,1.0,0,1,1,0,0,0,0,1,1,1,1,9,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ceb6dd48a,0,1,1,1,8.0,9.0,0.0,9.0,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,66,81,4356,1,81,0,0.25,64.0,81.0,4356,4
70000.0,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2.0,0.0,11.0,11.0,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,10,9,100,9,0,4,1.0,4.0,121.0,100,3
70000.0,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,32,121,1024,9,0,4,1.0,4.0,121.0,1024,2
70000.0,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,4,1.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2.0,0.0,11.0,11.0,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,12,16,144,9,0,4,1.0,4.0,121.0,144,2
0.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,17,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c6d15d663,0,2,0,2,0.0,15.0,0.0,16.0,0,0,0,0,0,0,0,0,1,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,57,289,3249,4,225,0,1.0,0.0,256.0,3249,4
0.0,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,15,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c6d15d663,0,2,0,2,0.0,15.0,0.0,16.0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,60,225,3600,4,225,0,1.0,0.0,256.0,3600,4
0.0,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2.0,0.0,8.0,8.0,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,4,0,16,9,0,4,1.0,4.0,64.0,16,2
0.0,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2.0,0.0,8.0,8.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,30,64,900,9,0,4,1.0,4.0,64.0,900,2
0.0,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2.0,0.0,8.0,8.0,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,5,0,25,9,0,4,1.0,4.0,64.0,25,2
0.0,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,9,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,0.33333334,0.0,9.0,6.666666499999999,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,46,81,2116,16,0,1,1.7777778999999998,0.11111112,44.444443,2116,2
0.0,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,0,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,0.33333334,0.0,9.0,6.666666499999999,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,54,0,2916,16,0,1,1.7777778999999998,0.11111112,44.444443,2916,2
0.0,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,10,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,0.33333334,0.0,9.0,6.666666499999999,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,17,100,289,16,0,1,1.7777778999999998,0.11111112,44.444443,289,1
0.0,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,11,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,0.33333334,0.0,9.0,6.666666499999999,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,21,121,441,16,0,1,1.7777778999999998,0.11111112,44.444443,441,2
0.0,0,4,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,7,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,cd58383f7,0,3,0,3,0.0,9.0,0.0,7.0,0,0,0,1,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,26,49,676,9,81,0,0.5625,0.0,49.0,676,4
0.0,0,4,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,5,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,cd58383f7,0,3,0,3,0.0,9.0,0.0,7.0,0,1,0,0,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,31,25,961,9,81,0,0.5625,0.0,49.0,961,4
0.0,0,4,0,1,1,0,0.0,0,3,3,0,0,0,0,3,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,cd58383f7,0,3,0,3,0.0,9.0,0.0,7.0,0,0,0,1,0,0,0,0,0,4,0.75,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,22,81,484,9,81,0,0.5625,0.0,49.0,484,4
0.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,10,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,834df784e,1,2,0,3,0.5,0.0,15.0,19.0,0,0,0,1,0,0,0,0,0,5,0.60000002,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,18,100,324,9,0,1,0.36000001,0.25,361.0,324,4
0.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,13,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,834df784e,1,2,0,3,0.5,0.0,15.0,19.0,0,0,0,0,0,0,0,1,0,5,0.60000002,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,22,169,484,9,0,1,0.36000001,0.25,361.0,484,4
0.0,0,8,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,15,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,834df784e,1,2,0,3,0.5,0.0,15.0,19.0,0,0,0,0,0,0,0,1,0,5,0.60000002,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,59,225,3481,9,0,1,0.36000001,0.25,361.0,3481,4
0.0,0,4,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c3328db2c,1,2,0,3,0.5,8.0,0.0,8.0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,32,64,1024,9,64,1,2.25,0.25,64.0,1024,4
0.0,0,4,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c3328db2c,1,2,0,3,0.5,8.0,0.0,8.0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,6,0,36,9,64,1,2.25,0.25,64.0,36,4
0.0,0,4,0,1,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c3328db2c,1,2,0,3,0.5,8.0,0.0,8.0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,28,64,784,9,64,1,2.25,0.25,64.0,784,4
0.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92bf5dc1f,2,2,0,4,1.0,11.0,0.0,8.5,0,0,0,0,1,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,38,121,1444,16,121,4,4.0,1.0,72.25,1444,4
0.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,3,1.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92bf5dc1f,2,2,0,4,1.0,11.0,0.0,8.5,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,11,9,121,16,121,4,4.0,1.0,72.25,121,4
0.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92bf5dc1f,2,2,0,4,1.0,11.0,0.0,8.5,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,31,36,961,16,121,4,4.0,1.0,72.25,961,4
0.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92bf5dc1f,2,2,0,4,1.0,11.0,0.0,8.5,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,13,36,169,16,121,4,4.0,1.0,72.25,169,4
0.0,0,3,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,2,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3c6154cf3,0,1,1,1,8.0,0.0,2.0,2.0,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,71,4,5041,1,0,0,0.25,64.0,4.0,5041,4
0.0,0,3,0,1,1,0,0.0,0,1,1,2,1,3,2,2,4,4,4,0,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ab7d985a1,2,2,0,4,1.0,6.0,0.0,7.0,1,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,16,36,4,4.0,1.0,49.0,1,2
0.0,0,3,0,1,1,0,0.0,0,1,1,2,1,3,2,2,4,4,4,8,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ab7d985a1,2,2,0,4,1.0,6.0,0.0,7.0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,27,64,729,16,36,4,4.0,1.0,49.0,729,2
0.0,0,3,0,1,1,0,0.0,0,1,1,2,1,3,2,2,4,4,4,4,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ab7d985a1,2,2,0,4,1.0,6.0,0.0,7.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,11,16,121,16,36,4,4.0,1.0,49.0,121,2
0.0,0,3,0,1,1,0,0.0,0,1,1,2,1,3,2,2,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ab7d985a1,2,2,0,4,1.0,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,32,36,1024,16,36,4,4.0,1.0,49.0,1024,2
0.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84565d13e,0,3,0,3,0.0,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,45,36,2025,9,36,0,1.0,0.0,49.0,2025,4
0.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,84565d13e,0,3,0,3,0.0,6.0,0.0,7.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,20,81,400,9,36,0,1.0,0.0,49.0,400,4
0.0,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84565d13e,0,3,0,3,0.0,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,50,36,2500,9,36,0,1.0,0.0,49.0,2500,4
0.0,0,3,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,8,2.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fc54ed70a,3,2,0,5,1.5,6.0,0.0,6.0,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,17,64,289,25,36,9,6.25,2.25,36.0,289,4
0.0,0,3,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,8,1.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fc54ed70a,3,2,0,5,1.5,6.0,0.0,6.0,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,16,64,256,25,36,9,6.25,2.25,36.0,256,4
0.0,0,3,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,7,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fc54ed70a,3,2,0,5,1.5,6.0,0.0,6.0,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,14,49,196,25,36,9,6.25,2.25,36.0,196,4
0.0,0,3,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,6,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fc54ed70a,3,2,0,5,1.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,39,36,1521,25,36,9,6.25,2.25,36.0,1521,4
0.0,0,3,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,6,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fc54ed70a,3,2,0,5,1.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,37,36,1369,25,36,9,6.25,2.25,36.0,1369,4
0.0,0,2,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bf99f1142,1,2,2,3,8.0,2.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,82,0,6724,9,4,1,9.0,64.0,1.0,6724,2
0.0,0,2,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,4,0.0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,bf99f1142,1,2,2,3,8.0,2.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,11,16,121,9,4,1,9.0,64.0,1.0,121,2
